ID,VIPµÈ¼¶
344460,12
3801703,12
14221712,13
14619755,11
86282,12
5455240,11
72051,16
13787282,11
12958230,10
17617936,10
145811,10
372504,11
12360632,10
21045793,10
4377391,10
1702364,11
12308844,10
246080,10
1474480,11
1670453,10
21271,12
11943361,10
129956,10
7538337,13
9254914,10
6474525,11
18044646,10
4710298,10
3566386,10
20319442,11
5648988,10
10389341,10
17057557,10
20030142,11
637522,11
18553373,10
14838128,10
1438382,12
324157,10
295903,10
2466444,10
6517831,10
2149094,11
9404778,10
1538697,12
149627,10
15517180,10
16322225,10
10488920,10
5086156,11
19661175,10
4070587,12
5231594,12
17141675,10
7785323,10
5029738,12
6107142,10
2721272,10
12786909,10
3103865,10
72508,11
450603,10
9363763,10
18773344,10
3147984,11
237995,10
18992810,11
5316320,10
6850990,10
4168330,12
7513580,12
15551623,10
6983656,13
19707912,10
19186921,10
575417,11
7767479,12
21366145,10
6404646,10
7784854,10
8137326,10
842851,12
5948022,10
9358568,10
3962842,12
2133496,10
892437,12
1570489,11
169940,10
15133607,11
13874134,10
8391371,12
193613,10
1064989,10
8760202,12
50949,10
5717161,11
12026301,10
2715024,10
7866119,10
360064,13
9402718,12
278191,13
12208328,10
334307,10
5323714,11
16148803,10
20317263,10
18283187,10
20357449,10
5948596,10
9062030,10
1060552,10
2889104,11
1794766,12
12555271,10
8017560,10
980110,12
2561225,11
2318116,10
1734990,10
19038868,12
746367,10
4950351,10
37614,12
25608,11
5225338,10
4486148,11
18069536,10
3754364,10
611792,10
5538320,10
974953,10
4412133,10
13462313,13
15380256,10
3878234,10
3333404,10
710488,10
119083,10
6108126,11
309773,10
18289675,11
592544,10
11215380,11
6885344,10
10886640,10
1500384,11
9779771,10
3782885,10
14692508,10
5310012,13
7799333,10
19135049,10
13064965,13
10873256,10
5915305,10
1024672,10
2493412,10
9932921,13
361194,13
10384042,10
1594560,10
3796415,13
19936782,10
9614936,11
18987933,10
2201117,12
10494970,10
1635917,10
16475948,10
8917586,10
9469856,10
1289585,10
4518242,12
11744573,10
90097,11
8967520,13
7400969,11
778726,10
96793,10
3445014,10
15890041,10
18583304,10
14320423,10
13595998,10
12299714,10
4250787,11
2726586,10
16517736,10
2360852,10
3115105,11
10715545,10
20266532,10
16925693,11
8437362,10
1490097,10
7702523,10
5217642,10
14939929,10
2425874,12
409191,11
1671042,10
3231954,10
1811162,10
1097203,12
5253882,10
11358855,11
12430738,10
201918,12
4025107,12
1296581,10
220091,12
71058,10
1465938,10
13273474,10
7871596,10
5972078,12
2842023,10
12761947,10
3651835,10
4312359,10
13641036,11
5524542,10
9362623,10
1135712,11
1943281,11
16933940,10
6429004,10
127425,12
13161114,10
62716,10
3073859,10
12256379,10
998044,13
5459366,12
7238573,12
19064472,10
4471093,11
10775649,10
26303,13
10742532,11
10252385,10
19318589,10
10604246,10
3873527,10
72643,10
3522982,11
20682768,10
16223988,10
13256578,12
130081,10
20206689,10
1756053,11
159798,10
14700138,10
3485475,10
329046,12
4666235,13
1224529,10
218804,13
7706933,11
15333863,10
1749429,12
33172,10
7468905,10
11428207,12
3964593,11
3333392,10
4311480,10
4038913,12
2150722,10
6932985,10
11879272,10
659858,11
5801671,10
342750,11
3241259,12
35314,11
935827,10
12322740,11
7775659,11
12838872,10
4968593,12
7884786,10
20768548,10
18664057,10
27617,10
398902,10
4847613,15
1771672,10
16021322,11
1085965,12
1834295,10
174732,10
171627,11
2183644,11
7106880,13
4134557,12
18998668,10
21094635,10
3530030,10
18323445,10
2438738,10
15407555,10
13813041,11
439398,11
3950115,10
3378193,10
9570626,10
11159816,11
2646962,10
919752,10
2046069,10
2312170,10
12077584,12
2187059,13
16870105,10
4938055,11
20605450,10
453916,10
6609484,10
12433788,10
6464648,10
1029428,10
130711,10
13837038,10
2753207,10
6943095,10
10427488,10
7548230,11
5991219,10
12987064,10
7779991,10
32664,11
3391392,10
17802473,11
7874178,11
3383076,11
229788,11
783567,11
2995560,10
433377,10
22831621,10
12568315,10
34819,10
17923861,10
5890952,10
514375,10
18003897,11
208596,10
409559,10
12496291,11
383757,10
1668605,10
16594592,12
4333086,10
419391,11
1879357,11
10757414,10
372156,10
77528,10
18046031,10
6104901,11
7474530,10
1694521,10
16717925,10
6104558,10
5814320,10
14625685,11
1372212,10
3077194,10
13156431,10
19294196,10
15813621,12
5149527,10
10540731,10
2753973,10
4632380,10
14287085,10
3480936,10
11049073,10
376416,10
7889058,10
15670057,10
527671,10
13556294,10
3070864,10
392426,10
1225251,12
5704643,11
7173854,12
3346344,12
7366656,13
16294371,11
1565553,10
8887072,10
1959455,10
428926,10
4155086,10
6592854,12
7757988,10
7780972,13
7052671,10
4173064,10
1887380,11
7055133,11
13604077,10
2901583,10
147161,11
18430797,10
4787194,10
14667950,11
3704342,10
8358227,10
20232088,10
13147321,10
13021577,11
5696005,10
2491084,10
2482639,10
1378937,10
19116130,10
13838063,10
6861416,10
9047791,10
708333,10
5246605,10
11132864,10
10635132,10
380137,12
3847974,10
11858483,10
2241763,10
4003826,11
8410904,11
4729219,10
7573314,10
9171153,10
2950766,10
19032480,10
7245923,11
7854199,12
1317198,11
13491812,10
4136039,10
16438869,10
1234407,10
15392611,10
7397026,10
4571827,11
4378756,11
5386898,11
46336,10
5610987,12
12109033,10
1835244,10
4496901,10
12625225,11
1008609,12
4854472,10
4294942,10
3053279,12
11974867,13
16639363,10
3900156,11
6021528,10
6778464,12
16160982,10
9187563,10
441043,10
3203422,10
3268355,10
11845897,10
4815326,10
9895837,10
10553421,10
6779401,10
8960970,11
7467321,13
6456381,11
2783174,10
1468208,10
18889106,11
19131069,11
2858420,10
16033005,10
12581472,10
7193484,12
7371649,10
11437887,10
10316375,11
7729956,10
20640610,10
4717489,12
1090848,10
7800276,12
12392722,11
10126071,10
3090459,10
4686382,12
3991976,12
20116787,10
16018865,10
7121088,12
19679690,10
1185135,10
12535327,10
9002698,12
13022697,10
381140,13
3825310,10
4611631,10
1092266,14
878222,12
3468991,10
3358804,10
7120164,10
8100474,10
484674,10
1646478,13
7073379,12
1073398,12
11820383,10
5301858,10
2469446,13
2160390,10
893396,10
15420121,11
13052931,11
9100431,10
2486376,10
8535777,10
8103519,10
8015905,13
119886,10
19130009,10
2382765,10
12469923,12
15082992,10
8955586,10
946725,10
9742880,11
1744758,11
11238046,10
10789408,10
17772533,11
230491,10
2328133,10
3225067,11
18953227,13
12575133,10
19742566,10
1575086,10
19522205,10
8323375,13
11026789,10
10312671,12
9107297,10
6075797,10
6167345,13
14931160,11
16942778,10
7686985,11
5565042,12
164958,10
5553108,10
13038590,11
10365188,10
1030655,10
9281472,10
8113975,10
3783673,10
0,11
11329070,10
5489274,10
5789965,10
17025553,10
2354044,12
7304280,10
141621,11
20263746,11
14326519,12
3867615,10
20573262,10
4010166,13
9620127,12
1094736,10
20680980,10
7125202,10
15424196,10
10566805,10
14895128,10
2756310,10
1458647,10
2086105,10
0,13
78719,10
2978817,10
17567088,10
673314,10
5712906,10
5836717,10
4169889,10
5010117,13
10188611,10
9798239,10
19577147,10
983854,11
35703,13
5167567,10
11644516,10
4721813,12
12239925,10
22515006,10
20686240,10
2307412,10
12248540,10
8499690,10
4329400,10
2466734,12
3783427,12
9561257,11
2291032,10
11352882,13
5250085,10
13706652,10
1577834,11
2297004,14
6421297,12
829431,12
425713,10
8885103,10
6502454,10
12483082,10
797663,10
4040542,10
373119,10
2415438,10
3465386,11
118326,11
8163232,10
972213,10
18718911,10
21552949,10
2322266,10
2465231,10
2196854,11
8137073,10
456339,11
7958487,10
13236390,10
13044559,10
1212838,11
495257,13
363566,12
376233,12
18349340,10
9834885,10
1862050,10
14090247,10
1103345,11
11813558,13
4858051,10
13157393,10
8629013,10
7173915,13
13125737,10
22649179,10
27699,10
5371226,13
12911996,10
3370631,10
394206,11
7807579,10
10956834,10
1864964,10
3341437,10
7853204,12
3762539,10
16452287,10
31750,10
13210832,10
14808446,10
7957459,13
16878391,10
1994922,10
11209372,11
9959258,12
15440280,10
121645,10
13588730,13
5049778,11
6891019,10
3794005,10
1347065,10
1385304,10
11815003,10
5264125,12
20666331,10
12616458,10
8410981,12
832431,10
6550491,12
1656166,10
11222537,10
3074594,10
5276874,10
820620,10
4166459,10
13572404,13
350242,12
6492517,12
8804410,11
17360103,10
995901,10
20986927,12
1750881,10
12478431,10
7503997,11
727668,10
316195,12
12211626,10
1670295,10
1266057,11
6411035,10
1360752,10
856900,10
3476374,10
3782730,11
3801646,10
13993614,10
1285256,12
13729126,10
16485811,11
192755,10
993397,10
11854915,10
10171052,10
366499,10
20704058,11
3699048,12
149932,11
7432850,14
481893,10
8069077,10
2377701,10
7339311,13
16189542,10
2588660,13
4610451,10
3133713,10
6784182,13
1268481,10
268224,10
2222365,10
16762851,10
2734450,10
5466483,11
21509541,10
5201650,10
4825406,13
367719,10
12680901,11
41832,10
2750354,10
1637038,11
16602699,10
10551523,11
4518948,10
219225,10
15274166,10
2672259,10
16825945,10
1641752,10
13710209,11
3696272,11
3436939,12
865992,10
1687797,10
325294,10
16987712,10
2787801,10
916396,11
13410381,10
19684300,10
7110117,12
22328,10
11991695,10
6640614,10
10156036,10
332254,11
3069915,10
12630457,12
16585829,10
3947227,10
8481883,10
11464244,10
4386622,12
12725938,11
15462942,10
378520,10
9372609,10
2035114,11
1441299,10
17820605,10
10747683,10
1672867,11
512082,11
92354,10
12389877,12
23045319,10
2636619,10
5625289,10
13251957,10
19710115,10
7121047,10
7503097,12
2791214,13
15222731,11
4165699,10
6066814,10
19308612,11
15007304,12
307209,12
4129771,10
1365340,10
467393,10
5672272,10
10629845,12
14969871,10
11292281,13
6237346,10
15371152,10
2609211,11
368225,11
282049,11
4133987,10
14153082,12
7107913,10
8086202,10
14187037,10
8154495,11
11740393,10
8552821,12
655460,10
149595,10
1994811,10
8693149,10
12703783,10
212508,10
8267060,10
37230,10
7523332,10
986462,11
17275088,11
8416403,10
992221,10
2016857,10
4171917,10
23127925,10
1083555,11
7801342,10
1985303,11
3973003,10
817342,12
1687997,10
1284886,10
29164,12
3276267,10
6259479,12
10686238,10
12387057,10
3003153,10
3315604,10
6011088,11
3518359,11
4931308,10
18879084,10
2974447,10
16019669,11
543398,11
15347489,10
7877730,10
7880639,13
2309961,13
3626720,10
2677952,13
590289,10
361070,12
16815953,10
14286887,10
140778,10
316011,13
2247728,10
466261,11
13664840,10
10975954,10
5366101,10
308710,12
12989185,10
4451549,10
403891,10
5286772,10
15946388,10
492209,10
441571,10
18098316,10
874276,10
6376821,10
8027429,10
88498,10
3525412,11
10975312,11
8210570,10
4581984,10
8779510,10
13855889,10
82206,10
18863051,10
14897539,12
9026635,10
985587,10
970329,12
12272148,11
932482,10
8476341,11
18862752,12
10383961,12
9729960,12
1701769,10
11822626,11
11019370,10
5772526,10
908581,11
11856028,10
9305229,14
22571683,10
1518869,10
5893878,10
1705172,10
10674177,12
3091269,12
8408420,13
4180784,10
2590330,10
2926877,11
6458392,11
14629292,10
6280637,15
2437623,10
4572217,10
8034353,10
12860002,11
4403615,10
1328382,10
7876377,10
3553014,10
8409390,10
21970276,10
1194299,10
4629313,10
4766739,10
38549,10
4652533,12
17617993,12
8887482,10
10856167,10
5080992,11
6624478,12
12493640,11
727088,10
2643271,10
10582568,13
20154,10
1542687,11
2277076,11
372905,10
2428048,10
15201340,10
15574283,10
1441919,10
1484539,10
10287635,11
1687837,10
10538044,13
13252977,12
206581,10
18096093,10
4406653,10
7769845,14
4325765,10
14206248,11
1058520,12
2207090,11
3241340,11
8569886,10
2565874,11
7841485,12
46805,11
993251,10
5801442,10
12110094,10
15742718,11
10416261,11
1785931,10
6156185,12
14313362,10
21037,11
8011210,10
20712,10
11216604,10
3309673,10
5569808,10
9685507,11
4473698,10
478440,10
10616129,13
3978196,13
2159302,11
7984204,11
11108853,10
8088361,11
17478961,10
7942993,10
13145152,10
3455827,10
9798566,10
89305,13
10279483,12
7403728,10
431365,10
17095128,10
10586845,10
4575802,10
7950170,11
17566679,10
1369167,10
10152336,12
17245282,10
17594680,10
13604127,10
697072,13
6170803,12
10328359,11
11468611,11
14122132,10
3445269,10
15284930,10
14549265,11
19639843,10
991422,10
8984975,10
4902435,10
2710336,11
896280,13
7966347,13
671223,12
1305896,10
1112974,10
10388119,10
9865217,10
14751466,10
12413360,10
588502,12
8498883,10
9381815,10
3161671,10
14749382,10
225584,12
11387844,10
17809686,10
1780254,11
6118018,11
358609,10
2616650,10
7794172,13
969972,10
11203643,12
21677315,10
6725316,10
15966511,11
12298678,10
3142963,10
3373393,11
2478877,10
9039522,12
7347587,10
726994,10
4384765,10
91881,10
21520601,11
1369659,10
17915792,10
6362892,10
992436,12
5107403,10
16769421,10
2756426,13
7532459,12
2715323,11
1191786,10
6530541,10
5651828,10
591469,10
3467016,10
10393486,10
302465,13
6336426,11
20222382,11
11964570,12
7242579,12
15249293,12
4506260,12
6267155,10
15616636,10
4735760,13
189461,13
19618615,10
1285989,10
2888699,10
6638867,11
1377847,11
2024328,10
4336031,10
262038,10
8888290,10
7062847,10
430038,10
19626292,11
28621,11
9826160,10
75654,10
861897,10
141508,10
11555596,10
9352676,10
2330401,10
10828911,11
5137736,10
7624607,10
9373652,10
7222230,11
5182495,13
11389557,12
8924990,10
1446667,10
3075789,18
643652,12
11076826,11
13249431,10
7199651,10
19151265,10
10064608,11
10341980,10
1450021,10
13967907,10
10425862,10
18002825,10
16509874,12
5919198,10
336411,11
721439,10
1428464,10
12024606,11
10130806,10
4702028,11
16152888,11
11638081,10
20123333,10
13500855,12
14209866,10
1922248,12
8940983,10
18378767,14
8267097,10
6039883,10
14780695,10
9468957,10
10618507,10
1798201,10
16970031,10
10481527,10
18873276,11
11904837,12
8350467,11
11831697,10
112971,10
2542929,13
6145392,10
15155756,10
164127,10
1490745,12
7116708,10
765809,11
5961609,10
10637310,10
2000035,11
18661561,11
5255471,10
3337671,12
11201842,10
9518865,10
7360314,11
20186633,10
11329572,11
22495,10
11172970,10
2123481,10
3791092,13
1738620,10
5427298,10
6448852,11
7042133,11
14060708,10
3795509,12
5487848,11
10439901,11
11381750,10
16379753,10
33632,12
4584714,10
106223,12
6265318,10
12375080,11
91960,11
7432174,10
11899063,11
7776836,11
2302380,10
11803014,10
1840706,10
7596378,10
16516002,10
16305048,10
4719787,11
6402960,12
792265,11
17599473,10
7808225,10
124729,12
11198038,10
13828441,13
1382404,10
759338,12
6941762,10
3729786,10
27515,10
19183338,10
6567175,11
14471054,10
7122796,10
2763851,11
61144,10
13178293,13
454387,10
7162821,12
4796970,12
939258,10
11823052,10
16143563,13
17263440,11
2346589,12
5526434,10
3660224,10
6414630,10
7118316,10
131875,12
14642520,10
2121080,10
3339427,11
7337867,12
4184382,11
213695,11
5656818,12
15940836,10
15597980,10
3707887,10
414294,10
16805495,10
18733739,11
5527890,10
2892645,10
131938,10
20109921,12
3824361,10
5658830,11
13754495,10
9070201,11
20314117,10
15924703,10
7526945,10
3333039,10
18199815,10
8969746,11
18643724,11
15431044,10
1477715,10
7887208,11
18731439,10
5745241,12
8140582,10
98117,11
3705789,10
4115752,10
20714078,13
6959787,10
1146763,10
292269,10
12606706,10
14945453,11
17130116,10
7110651,10
2795307,10
7415344,11
1394383,10
6093030,12
7101142,13
3417669,10
14259906,10
8997121,10
10612724,11
16931585,10
10351713,10
5951459,10
5121963,13
2378428,10
959800,11
7169166,13
11554710,10
8642711,11
17003928,11
366542,13
1181232,12
5518463,11
1181340,10
1237934,11
13726176,10
647299,12
12102051,11
6013785,11
7185143,11
59057,10
1872968,10
9351963,13
3066710,10
19352757,10
11845886,10
3277945,12
1772868,10
7624911,10
5501071,13
17338913,10
8101549,12
1506737,10
205781,12
10451838,10
9673728,10
18155028,12
1705802,12
8732445,10
6867318,11
14314252,10
5138118,11
4787675,12
18687569,10
4585675,10
128649,10
2233871,10
779966,12
18067757,10
7776888,13
9601142,12
4086246,10
4314546,13
6257025,10
1200768,12
362095,10
189721,10
941115,10
9672062,10
8111871,10
1660093,10
4997790,11
3388637,10
5464998,12
2653690,10
383647,10
1749086,12
51441,10
12656182,11
370866,11
11536302,10
596966,10
1778030,10
19754258,12
3796406,10
19158517,10
3839150,10
12635540,10
15427698,10
86140,11
23397017,10
14832486,10
12684506,10
1161813,13
20499461,10
1362862,10
9755987,13
2306611,13
16990767,12
14506839,11
7752416,15
1024227,10
604889,11
20217231,11
7775627,10
2812490,10
7135995,10
19705496,10
20203109,10
7002734,10
1152659,10
1167782,11
2801527,10
1013322,10
103656,10
10109419,12
12175033,10
1710954,10
4555099,11
5657270,11
278317,14
1202458,11
1978740,13
9325911,10
7864206,10
11462106,10
620127,12
1654310,10
17808595,10
6186521,10
18589416,10
1448534,10
4462684,11
11221481,14
14800924,11
7911158,10
12112390,12
3206436,11
9142612,10
14233106,11
2326694,10
15140370,10
723785,10
2433301,11
959396,11
152912,12
14488669,10
13185062,10
4190957,11
13045547,10
17532268,10
180462,10
8502085,10
1770457,10
234498,11
7881542,12
10101356,12
1046786,10
2791503,10
15018928,10
13154823,10
9601040,10
4593401,12
1642860,10
11274314,10
4248129,11
80853,10
13352762,10
23055760,10
9386241,10
75049,10
14280835,10
2078211,10
7091249,10
1290242,12
13247781,10
975908,12
5708041,10
3121503,10
2623871,12
21303311,10
8447527,12
1551453,12
2109441,11
14193374,10
4491432,10
8140012,10
7878450,11
1136776,10
19183052,10
6104862,10
978298,10
20577943,10
13903535,10
12490659,11
4481005,10
15466292,10
835321,10
18255757,12
20036099,10
6208560,12
969094,10
4319028,10
8263965,12
11730035,10
371692,10
16741446,10
2387942,10
4818435,10
13939853,10
7909408,10
18408566,10
457997,10
754078,10
7111428,13
1714024,11
6723252,10
292868,13
1510335,12
8703725,10
10462935,10
1928761,11
20451854,10
2213454,10
11973823,10
13843341,11
4172848,11
1028046,11
15082577,11
1279256,10
19989846,10
6969427,10
2279018,12
4568467,10
5131138,11
6894506,10
6142950,10
9663081,11
11251089,10
2136258,10
5730227,13
9720710,14
131374,10
17701702,10
143863,10
10010010,13
6538558,10
16879821,10
2325364,12
2288613,11
2164887,10
18188555,11
8610477,10
2649939,11
15395108,10
8115793,10
9404612,10
3188088,11
1250369,12
725630,12
30884,10
5462152,10
18838597,11
8150991,11
931363,10
1241244,10
308361,10
19255706,10
1025758,11
633783,13
10475606,10
9522237,10
8367802,10
45039,10
13794101,10
4778300,10
12124437,10
6720854,10
7791714,13
2910994,13
3452001,10
7539920,10
27426,10
781353,10
3474824,12
1500227,10
2995944,10
8219492,10
27946,11
12882322,11
15264939,10
21164041,10
1303593,10
2242113,10
7119384,10
14734938,10
9171731,10
8874552,10
787289,12
1626870,11
15662582,10
3784981,10
260744,10
11708157,10
2980293,10
245013,11
21072125,10
6009863,11
12416564,12
6329269,10
688788,11
12783956,11
7799462,10
6422489,10
21494757,10
21185558,12
2093538,12
5643003,10
8318272,10
7171277,11
1931322,10
1011782,10
2200246,10
548754,11
1554116,10
6120505,10
13824727,10
17467495,10
5997506,11
3303483,13
368551,10
7123043,11
185988,10
13581330,10
7184320,10
13195717,10
7840817,12
4485586,11
13366626,10
1822158,11
3672559,10
11953385,12
1994832,10
16059383,10
16689650,12
9761243,11
1065845,11
136138,13
757482,10
5859934,10
18629830,10
16326642,10
19252586,10
16231077,11
2291203,10
1595468,12
8830074,10
8516872,12
873242,10
7146845,10
16027533,10
2153394,11
1444294,10
10956923,11
5152968,10
23101976,10
1208931,10
12106019,14
749750,10
5201129,13
16772313,10
5388034,12
56276,10
13660845,11
4880464,10
76939,10
5125583,10
5012550,11
770343,10
8625504,10
3261050,10
1504977,10
33524,10
2436370,11
4354797,10
16092511,12
130665,10
14110913,10
3437625,11
1160750,10
368250,10
1370580,13
3945892,10
19844395,10
277817,12
9893843,10
3617856,10
21503713,10
814119,10
1934066,10
9614143,11
7429279,12
19127332,10
17956011,10
5659850,11
12728011,10
182061,10
9084697,11
13733865,11
6252580,10
7251166,11
6167683,10
4713805,10
8322461,10
29813,10
4132249,11
1462150,11
14190068,10
18411684,12
10366897,12
798407,12
11991794,12
2160686,10
13672865,10
19714966,10
14232018,11
12871615,10
6911689,11
594957,13
4710328,13
3371893,13
3678373,10
1174293,10
3334384,10
19507387,11
3449616,10
17414720,10
80198,11
21965967,10
11596339,10
4008270,10
341643,10
6153281,10
5913299,10
1767988,13
310747,13
21464281,10
3975324,10
4991004,12
19693517,10
2276917,10
10978554,11
20695204,10
8771279,11
315680,10
14558305,10
19232358,13
356062,10
6650736,11
2179809,10
5967949,10
5648363,10
17075805,11
5694048,12
4140105,11
1855762,10
5658763,12
15146725,11
1960849,11
4714306,12
1914596,10
563657,10
18136645,11
14536906,10
6189645,10
17455857,12
170856,10
2400711,10
449698,10
1830194,10
539630,10
126584,12
41811,10
7102061,10
415223,10
8444323,10
10219288,10
3724746,10
5091901,10
17269464,10
1126699,10
15248072,10
4711499,10
876260,10
21731808,12
881916,10
2366577,12
455570,10
6080060,10
17259591,10
9081795,10
4699403,12
18537611,12
2432832,10
17996721,11
11766388,12
5911537,10
624663,10
4673506,10
955170,10
7474283,10
117812,10
9916523,13
18566971,10
2906446,10
7788456,10
3486016,10
9002564,10
7241597,10
13092725,10
31192,12
854042,10
4187141,10
12412941,10
8060029,10
152005,10
1492353,11
9490527,10
5376107,11
3568684,10
6179018,10
7794821,10
3193917,10
5343321,10
364972,10
4493375,10
4453404,10
3074063,12
13535589,10
9230129,10
8223737,10
713486,11
2648641,11
22886430,10
10665224,10
6893046,10
7071026,13
17602796,11
6666061,10
2815299,10
3305165,10
7847503,10
1108590,13
12667510,10
2584128,10
2935930,11
13389553,10
199021,10
4712494,10
2344950,10
13359634,10
5181629,11
1176453,10
6419892,10
13450890,11
13058672,10
11034635,10
7776865,10
15273999,10
11096994,10
6384237,10
17541291,10
5503595,10
7108879,11
4063855,10
5158874,10
1888776,11
11846299,10
11175887,10
8245258,13
3532744,12
17646137,12
1905473,12
3782744,13
9870145,10
20471127,10
17376240,10
28887,12
3729912,11
6473881,10
6370718,11
3657537,10
13456303,10
13432233,10
84052,11
220114,11
19621713,10
5710872,10
412981,11
3872036,10
12632555,10
5169831,10
10455861,10
22330506,11
1788359,10
575371,10
71713,11
16481635,10
1100787,12
59415,10
5683462,10
8216147,13
4695593,10
12385844,10
1130372,12
1082593,10
162254,11
14233303,10
12446437,10
384616,10
4653866,11
17506925,11
8103436,13
17142779,10
3301810,10
17043946,13
15944178,10
15657834,10
8788567,10
20621869,10
6633198,12
8809199,10
92401,11
2054988,10
6293626,12
1592608,11
10515778,10
4764750,12
11459069,10
3785632,10
4512204,11
5689107,11
848828,12
7844875,10
20232413,10
7749463,10
14342767,10
1496720,10
1321839,10
5259783,10
4700360,10
9811114,10
16027012,11
9155337,10
7149411,10
12488276,12
5379497,10
117656,12
6125634,10
1161614,10
6421936,11
13744084,11
3017726,10
7114823,10
6382701,10
2478367,13
17627412,12
16423114,10
2042888,12
18037736,10
3814793,13
9171347,10
3342584,10
9369637,10
7512436,10
52504,10
9027879,11
2957072,10
983425,10
4058428,10
653746,11
6284839,10
398705,12
2354708,10
9805175,11
6786311,10
2165537,10
1352317,11
13104866,10
2022354,10
6954983,10
760371,12
561698,12
10776591,10
5054353,10
811485,13
315877,10
18911232,10
21559,13
15513450,10
18548054,10
18425665,10
4163191,11
3112852,12
3954446,12
7128325,12
12748050,10
9164812,10
13239248,10
1198830,10
87219,10
22139924,10
1566718,10
20084029,10
8651939,10
7840003,10
15914721,11
14954667,10
14499400,10
7104226,12
1114421,10
257539,10
2125147,10
12016387,10
12896949,10
4488676,10
6898454,10
10349693,10
5381382,10
5137873,11
12508817,10
1768080,10
7518127,10
2640590,10
19878376,10
15889507,10
11928805,12
17109608,10
3074160,13
6742017,10
8731018,12
8100893,12
13812105,10
666723,10
13740772,10
21261203,10
17017244,10
150049,10
1664754,10
12660985,10
7110270,10
4648760,10
19931273,10
3904389,10
3416140,11
5016443,10
4397933,12
17333328,10
2281752,11
6276316,12
5318431,11
17406933,11
10613728,11
2928798,11
323445,10
9184079,11
411369,10
14327224,10
1236002,10
12004050,10
6933215,10
10974992,10
4722759,10
306500,10
2367181,10
9120679,10
14566026,11
16063584,10
5295632,10
2192087,10
338394,10
2312616,10
15404931,10
4328193,10
7811119,10
2023716,10
22178455,10
2502779,10
10582952,10
2813374,13
488140,10
10033426,10
6929453,10
6241529,11
8277436,11
17176850,10
2441278,13
12247664,11
1431014,10
7993103,10
337174,10
6389121,10
87781,10
8904503,10
11822039,11
13559215,10
3696732,10
10824493,10
4655050,11
22591512,13
7104369,10
17915130,10
12387188,11
15738010,10
836310,10
708654,10
6402795,10
6124917,10
4447067,11
2404818,10
7105585,10
4999440,10
3850826,10
1030932,11
197051,10
18215224,10
9720703,10
743518,12
10208852,11
7817240,11
3388049,10
6187582,10
7784830,11
10591732,10
8697060,10
10345957,10
4536114,10
132868,10
3938965,12
92209,10
8251171,10
1650367,11
9384536,10
19199089,11
2209014,12
6998917,11
8409059,11
2148809,11
3031593,11
12992269,10
1742322,11
5322926,12
6143166,10
83747,10
1435204,10
18526528,12
8762663,14
380956,11
2161933,10
2285841,12
2852016,10
12636578,10
1918034,10
2733720,10
6510652,12
11160729,11
1635386,10
2164003,10
928180,12
4330083,12
3516516,10
94404,12
14101647,10
8140034,10
5827551,11
4391415,15
11848209,13
8340686,10
8055145,10
3173369,10
5687744,10
10611841,10
18575998,10
1822689,12
4732670,10
17336789,10
681185,10
10877334,11
6412397,10
18599542,11
7108854,10
2579096,10
13071974,10
1962885,10
1741436,10
367511,10
4758424,10
7111267,10
7215608,11
4521863,10
2335394,10
560233,10
2844170,10
7795631,10
17551322,12
14648198,10
3270877,10
6323494,12
4129663,13
4310385,10
6151977,10
2097377,12
12499143,10
11210709,10
419153,13
10842719,11
9138096,11
2015445,11
984426,10
5050101,10
14664300,10
9060407,10
6151272,11
18669641,11
7341221,10
9234032,13
17240030,11
15945449,10
8129399,10
16205483,10
5546212,10
427316,10
6311846,10
10134183,10
16011549,11
5154615,10
688391,10
6231869,10
11805430,10
16276641,10
13242781,11
372954,10
8347346,10
6570651,10
6757299,10
18234239,11
14040186,11
4407548,10
6177093,10
20930,11
5274650,10
4602798,10
7768165,10
0,12
12835896,11
2026674,10
2120585,10
1143175,10
20763424,12
765237,10
3459236,11
8454775,10
3931142,10
15065615,10
16787538,10
15336493,12
1435332,10
113657,12
4179892,10
4792046,13
1869673,10
2087149,10
13160620,11
9604063,10
1421518,10
157506,10
21111,13
15445450,10
6134658,10
8897676,13
298574,10
20218966,10
1600446,11
1674008,10
2083627,10
10604925,10
619601,10
5929714,10
19229987,13
408797,12
12371187,11
6520528,10
5113337,13
184604,10
18668730,10
912796,10
4919221,10
5881026,14
4881734,10
20039621,10
311250,10
6386207,10
7684398,11
16943606,12
180695,10
5587384,10
20110,12
3956568,10
12157017,12
7103815,10
7892355,10
1384943,10
3132560,10
11799390,10
73470,10
20278760,10
21542188,11
4085818,10
2898945,10
196848,11
20188656,10
3141155,10
10817223,10
4433346,10
13159996,10
2260305,10
79433,10
16058612,10
16401951,10
83522,10
7445827,10
12389398,10
6922671,12
9392037,10
2384985,10
14479600,10
119815,10
1608989,10
14635763,10
2773715,12
16627107,10
23348583,10
124038,13
8302675,10
800895,10
2120041,13
12293651,11
216555,10
6163325,10
2084043,12
13568746,11
18034419,10
319928,10
373143,10
15534396,10
15269022,11
4333700,10
7846384,10
11432346,13
9383684,13
7622413,10
1476859,10
6323367,12
13494015,11
7647350,10
7594151,10
6610165,10
1301224,12
13140926,11
6759856,11
18100045,10
4524258,10
10643439,10
6564925,10
1548450,10
21850765,13
19242013,10
1572379,10
19161407,11
2982753,10
5216162,10
12586456,10
3083215,13
164756,10
