客服ID,玩家ID,玩家VIP等级,接收玩家消息时间,玩家消息内容,回复玩家消息时间,回复玩家内容,回复间隔
N1834,8412128,12,2016-05-25 19:36:15,怎么玩,2016-05-25 19:44:44,是说水陆吗,8.483333333333333
N1834,8412128,12,2016-05-25 19:44:52,所有啊,2016-05-25 19:50:47,我们这边也是参考了服务器的情况，玩家比较多的话，其实也是一个良性的竞争嘛，咱们区也很厉害的呀,5.916666666666667
N1834,8412128,12,2016-05-25 19:51:51,毛,未回复,未回复,未回复
N1834,8412128,12,2016-05-25 19:52:00,人家 那什么区  我们这什么区,未回复,未回复,未回复
N2631,8550908,10,2016-05-24 11:35:24,#35#35,2016-05-24 11:44:42,嘿嘿~~怎么啦？,9.3
N3339,1498090,13,2016-05-25 13:19:29,。。。。。。。。。。,2016-05-25 13:21:38,#166#166#166,2.15
N2655,2677739,11,2016-05-25 19:35:55,明天维护内容是啥？,2016-05-25 19:54:41,增加3转炼狱难度八卦降魔战斗,18.766666666666666
N2655,2841585,10,2016-05-24 11:50:31,#77,2016-05-24 12:11:13,#81,20.7
N2655,2841585,10,2016-05-24 12:12:31,昨天任务都没做补偿好少#136,2016-05-24 12:17:32,#17#17,5.016666666666667
N2655,2841585,10,2016-05-24 12:18:02,#15,2016-05-24 13:35:41,不好意思中午休息了，没有看到消息，怎么啦，遇到什么问题了么？,77.65
N2655,2841585,10,2016-05-24 13:36:52,没事,2016-05-24 13:43:20,嗯嗯～好的，中午吃饭了没有呀？,6.466666666666667
N2655,2841585,10,2016-05-24 13:43:43,我说没吃你会请吗#35,2016-05-24 13:44:19,有机会的话小静一定会请哒#81,0.6
N2655,2841585,10,2016-05-24 13:46:49,主要是没机会#127你才这么说#127,2016-05-24 13:51:17,有缘的话还是有机会哒#23,4.466666666666667
N2655,2841585,10,2016-05-24 13:53:48,你觉得会有缘吗#127,2016-05-24 13:56:44,小静相信缘分#81,2.933333333333333
N2655,2841585,10,2016-05-24 14:00:51,#35不扯了干正事了,2016-05-24 14:14:23,嗯嗯,13.533333333333333
N3746,1924084,10,2016-05-24 14:27:50,#163,2016-05-24 14:31:34,#23,3.7333333333333334
N3746,5067568,13,2016-05-24 10:43:52,"[语音]怎么我有一个卖的帽子才卖了913级的帽子,然后嗯就是卖掉以后块手续费我只有八零多了怎么到现在都没有和审通过呢?",2016-05-24 10:46:19,哥哥好～梦梦听不到语音的，是大概发生神马事情的呢,2.45
N3746,5067568,13,2016-05-24 10:43:59,[语音]我急的用钱啊能不能帮我那个尽快和想通过一下呢?,2016-05-24 10:46:19,哥哥好～梦梦听不到语音的，是大概发生神马事情的呢,2.3333333333333335
N3746,5067568,13,2016-05-24 10:44:10,"[语音]就是急着用钱所以才卖的那么便宜,但是现在一直都没有核准通过。",2016-05-24 10:46:19,哥哥好～梦梦听不到语音的，是大概发生神马事情的呢,2.15
N3746,5067568,13,2016-05-24 10:46:46,我不是哥哥#126,2016-05-24 10:49:23,姐姐不好意思，是这样的，交易审核目前是系统检测的呢，一般是24小时内审核通过的,2.6166666666666667
N3746,5067568,13,2016-05-24 10:47:52,我急着用钱，昨天很便宜卖了一个3级帽子，怎么到现在都还没有核审通过呢,2016-05-24 10:49:23,姐姐不好意思，是这样的，交易审核目前是系统检测的呢，一般是24小时内审核通过的,1.5166666666666666
N3746,5067568,13,2016-05-24 10:49:35,#128,2016-05-24 10:50:57,#43姐姐是大概神马时候卖出去的呢,1.3666666666666667
N3746,5067568,13,2016-05-24 10:50:03,跟不上晚上水路啦，好坑啊#128,2016-05-24 10:50:57,#43姐姐是大概神马时候卖出去的呢,0.9
N3746,5067568,13,2016-05-24 10:51:26,昨天晚上就卖了,2016-05-24 10:53:35,是会有需要时间，不过有的时候系统也会加快的呢,2.15
N3746,5067568,13,2016-05-24 10:51:39,还有9个小时核审啊,2016-05-24 10:53:35,是会有需要时间，不过有的时候系统也会加快的呢,1.9333333333333333
N3746,5067568,13,2016-05-24 10:53:57,能快点嘛,2016-05-24 10:58:37,这个要是可以人工加快的话，梦梦也想马上帮你的呢，只是确实木有的呢,4.666666666666667
N3746,5067568,13,2016-05-24 10:54:40,黑市商人是几点出的？,2016-05-24 10:58:37,这个要是可以人工加快的话，梦梦也想马上帮你的呢，只是确实木有的呢,3.95
N3746,5067568,13,2016-05-25 12:05:23,为什么我的状态发不了,2016-05-25 12:06:35,姐姐好～是完全没有任何显示吗，使用的是什么网络的呢,1.2
N3746,5067568,13,2016-05-25 12:05:41,空间发动态,2016-05-25 12:06:35,姐姐好～是完全没有任何显示吗，使用的是什么网络的呢,0.9
N3746,5067568,13,2016-05-25 12:05:52,发了以后没有任何反应,2016-05-25 12:06:35,姐姐好～是完全没有任何显示吗，使用的是什么网络的呢,0.7166666666666667
N3746,5067568,13,2016-05-25 12:07:16,4G和wifi都试过,2016-05-25 12:08:03,那有木有试过重装或者修复系统的,0.7833333333333333
N3746,5067568,13,2016-05-25 12:07:20,都是这样,2016-05-25 12:08:03,那有木有试过重装或者修复系统的,0.7166666666666667
N2657,8969213,12,2016-05-25 14:09:54,比武大会什么时候举行,2016-05-25 14:10:43,下周二22点,0.8166666666666667
N3502,7982933,13,2016-05-24 17:28:38,什么事兄弟,2016-05-24 17:33:09,#47我是妹子,4.516666666666667
N3502,7982933,13,2016-05-24 17:37:06,不好意思妹子，我嘴笨解说不了，玩游戏还行。,2016-05-24 17:38:24,#17好吧#149,1.3
N3502,7982933,13,2016-05-24 17:39:30,#37不好意思,2016-05-24 17:39:52,没事啦#149,0.36666666666666664
N3502,7982933,13,2016-05-24 17:39:37,#23#23#23,2016-05-24 17:39:52,没事啦#149,0.25
N2670,1924116,12,2016-05-25 19:58:04,[语音]你怎么一直不在线。,未回复,未回复,未回复
N3502,20313,10,2016-05-24 12:18:18,击齐不意和隐身叠加不？,2016-05-24 12:21:57,冲突的～,3.65
N3502,20313,10,2016-05-24 14:07:23,手游会出5介吗,2016-05-24 14:08:49,暂时是木有5阶仙器的～只有4阶的哦～,1.4333333333333333
N3502,20313,10,2016-05-25 12:34:06,卸了在装也不行,2016-05-25 12:35:33,你看下设置那里，有木有开声音,1.45
N3502,20313,10,2016-05-25 12:35:11,手机就没问题,2016-05-25 12:35:33,你看下设置那里，有木有开声音,0.36666666666666664
N3502,20313,10,2016-05-25 12:36:14,和手机的一样的设置,2016-05-25 12:37:35,你看下ipad设置那里,1.35
N1834,777244,11,2016-05-25 19:45:01,#126,2016-05-25 19:50:59,#56,5.966666666666667
N2039,96773,11,2016-05-25 12:37:03,最近有什么好消息啊,2016-05-25 12:42:37,暖男，咱们手游推出网页版了～在电脑上也可以玩手游哦～ 大屏幕高清无码有木有#18,5.566666666666666
N2039,96773,11,2016-05-25 13:19:40,见龙在田的那个特效怎么买啊。,2016-05-25 13:21:15,获得：综合实力榜全服总榜每周前100名特有,1.5833333333333333
N2039,96773,11,2016-05-25 13:21:28,哦，没有卖的吗？,2016-05-25 13:26:13,目前，目前这个特效是要达成这个条件呐,4.75
N1852,9231392,10,2016-05-24 13:48:27,今天甄不亏几点出,2016-05-24 13:50:45,黑市商人会在11:00-22:59，每个小时的40分到50分随机出现～出现的时候也会有系统公告哦～,2.3
N2662,16832558,10,2016-05-25 18:51:10,#83,未回复,未回复,未回复
N2662,16832558,10,2016-05-25 18:51:27,1,未回复,未回复,未回复
N2660,9959845,14,2016-05-24 18:36:30,昨晚服务器崩溃了吗#178#178,2016-05-24 18:37:26,对的，大哥我被人冰冷了一个小时啊#128,0.9333333333333333
N2660,9959845,14,2016-05-24 18:37:14,姑娘不是说好嫁给我的吗#157#157,2016-05-24 18:37:26,对的，大哥我被人冰冷了一个小时啊#128,0.2
N2660,9959845,14,2016-05-24 18:38:09,谁敢冰我家姑娘，叫他出来#24#24#24,2016-05-24 18:45:18,#35不认识的,7.15
N2655,5170357,11,2016-05-24 15:35:25,#24要给我钱么,2016-05-24 15:37:37,小静有的话一定给你#37,2.2
N2655,5170357,11,2016-05-24 15:39:11,15091536699,2016-05-24 15:41:47,要先到网易帐号修复中心，修复下帐号哦，修复成功后和小静说下，小静去申请哒#104,2.6
G3681,7133701,13,2016-05-25 12:08:55,我的名字被人占了，咋整,2016-05-25 12:37:35,是7133701这个ID吗,28.666666666666668
G3681,7133701,13,2016-05-25 12:40:52,对，原来叫 小白、,2016-05-25 12:53:57,现在大大是改成哪个昵称,13.083333333333334
G3681,7133701,13,2016-05-25 12:55:39,还想叫小白,2016-05-25 13:06:52,不是，妍妍是指您现在的昵称是叫什么,11.216666666666667
G3681,7133701,13,2016-05-25 13:07:26,小、小白,2016-05-25 13:30:45,好哒，妍妍这边提交帮您查下哈,23.316666666666666
G3681,7133701,13,2016-05-25 13:07:41,有卡，不过名字被别人占用,2016-05-25 13:30:45,好哒，妍妍这边提交帮您查下哈,23.066666666666666
N3502,2042303,10,2016-05-25 11:58:42,告诉开发组别瞎折腾了,2016-05-25 12:22:41,#149您这么厉害，要是因为网络啊服务器等等一些其他的原因影响了您发挥，那多得不偿失呀！所以咱们肯定要把问题解决了再让你一展身手嘛～,23.983333333333334
N3701,4217956,10,2016-05-25 18:34:27,做了，走吧,2016-05-25 18:37:49,3转炼狱难度八卦降魔迭代更新咯#18大话西游手游网页版亲爱哒这几天感觉如何#157,3.3666666666666667
N3701,4217956,10,2016-05-25 18:34:32,发错了,2016-05-25 18:37:49,3转炼狱难度八卦降魔迭代更新咯#18大话西游手游网页版亲爱哒这几天感觉如何#157,3.283333333333333
N3502,2153581,13,2016-05-24 18:46:39,我在领悟化无，别打搅我#3,2016-05-24 19:00:01,好吧～干吧跌！#149,13.366666666666667
N3502,2153581,13,2016-05-24 19:00:34,你不给我个吗？,2016-05-24 19:04:39,#15我也想～,4.083333333333333
N3502,2153581,13,2016-05-24 19:05:06,我要求不高，给个终极就好,2016-05-24 19:06:47,邪魔退散，鸡驴大神保佑#149,1.6833333333333333
N3502,2153581,13,2016-05-24 19:07:15,不给我就娶你做老婆,2016-05-24 19:09:09,最近有个歌好叼啊,1.9
N3502,2153581,13,2016-05-25 11:59:07,在哪领取,2016-05-25 12:21:03,邮件的呀～木有看到么#149,21.933333333333334
N3502,2153581,13,2016-05-25 12:35:09,没啊,2016-05-25 12:36:34,我查查#104,1.4166666666666667
N3502,2153581,13,2016-05-25 12:35:35,你查下啊  我今天没收到啊,2016-05-25 12:36:34,我查查#104,0.9833333333333333
N3502,2153581,13,2016-05-25 12:37:04,好的,2016-05-25 19:49:30,知道了～这个是5/12日的更新， 穿戴同一个华丽版结婚称谓/结拜称谓的小伙伴们，当至少两人处于同一个队伍且非暂离状态时，将会播放特殊角色特效哦,432.43333333333334
N3502,2153581,13,2016-05-25 19:47:58,星星怎么来的，知道了没啊,2016-05-25 19:49:30,知道了～这个是5/12日的更新， 穿戴同一个华丽版结婚称谓/结拜称谓的小伙伴们，当至少两人处于同一个队伍且非暂离状态时，将会播放特殊角色特效哦,1.5333333333333334
N3502,2153581,13,2016-05-25 19:51:38,什么华丽,2016-05-25 19:53:15,就是有水陆战神或者战将的称谓，然后好友度又达到99999+的时候才有的～,1.6166666666666667
N3502,2153581,13,2016-05-25 19:53:40,好吧,未回复,未回复,未回复
N3621,4381809,10,2016-05-24 11:17:47,#117小君君,2016-05-24 11:21:58,嗯嗯～～兔兔上午好#18,4.183333333333334
N3621,4381809,10,2016-05-24 11:22:25,#167上班来了啊,2016-05-24 11:26:32,嗯嗯～～～你呢～～在医院吗？？,4.116666666666666
N3621,4381809,10,2016-05-24 11:26:44,#178休假，明天上班,2016-05-24 11:32:23,今天可以在家懒一天～～～好棒！！！,5.65
N3621,4381809,10,2016-05-24 11:32:34,#89对啊,2016-05-24 11:35:17,哈哈～～我怎么舍得你呢～～～#134#134#134,2.716666666666667
N3621,4381809,10,2016-05-24 11:33:07,我昨天上我老公号，发现他客服换了#119我还怕你也要换,2016-05-24 11:35:17,哈哈～～我怎么舍得你呢～～～#134#134#134,2.1666666666666665
N3621,4381809,10,2016-05-24 11:36:01,#157对啊,2016-05-24 11:39:40,兔兔～～～我觉得你和我一个闺蜜真的好像～～～你是什么星座哒？,3.65
N3621,4381809,10,2016-05-24 11:39:50,#178摩羯,2016-05-24 11:46:32,哇～～～我也是唉,6.7
N3621,4381809,10,2016-05-24 11:46:57,#89摩羯是工作狂，可是我觉得不像,2016-05-24 11:51:07,我觉得什么都是因人而异啦～～,4.166666666666667
N3621,4381809,10,2016-05-24 11:51:19,#127对啊，我觉得我超懒,2016-05-24 11:54:41,我觉得我们是工作起来不要命，但是一旦休息下来，就会像没有骨头一样，不想动了,3.3666666666666667
N3621,4381809,10,2016-05-24 11:55:27,#166对对对，同感,2016-05-24 11:57:21,嗯嗯，任性起来不要命～～～哈哈,1.9
N3621,4381809,10,2016-05-24 11:58:56,#117对，脾气不好,2016-05-24 12:04:33,宝宝～～～我们难道是失散多年的姐妹#171,5.616666666666666
N3621,4381809,10,2016-05-24 12:05:30,#149估计是,2016-05-24 12:18:09,哈哈～～兔兔虽然我自己也是这样，但是还是想说有空的话多出去跑跑呀～～趁着年少～～,12.65
N3621,4381809,10,2016-05-24 12:19:44,对啊，我现在就好想去旅行#168,2016-05-24 12:26:54,嗯嗯～～想出去旅游,7.166666666666667
N3621,4381809,10,2016-05-24 12:27:58,对，可是假期少#157,2016-05-24 12:28:44,嗯嗯～～～最理想的生活是做个幸福的米虫#178,0.7666666666666667
N3621,4381809,10,2016-05-24 12:28:52,#166好难,2016-05-24 12:30:12,嗯嗯～～～#128,1.3333333333333333
N3621,4381809,10,2016-05-24 12:31:40,#153我也想,2016-05-24 12:38:02,我先吃饭饭去啦～～～不然一会儿木有啦,6.366666666666666
N3621,4381809,10,2016-05-24 12:38:26,#149冲啊,2016-05-24 12:38:53,#18,0.45
N3621,4381809,10,2016-05-25 11:57:09,我真无语了，浪费了我两天的卡#127,2016-05-25 12:34:10,兔兔中午好～～,37.016666666666666
N3621,4381809,10,2016-05-25 12:37:28,#24另外的补偿？,2016-05-25 12:43:13,恩呢，去申请试试，看看能不能争取到,5.75
N3621,4381809,10,2016-05-25 12:44:53,什么东西,2016-05-25 12:54:27,不知道，我申请了补偿，但是不确定现在是否真的争取到，也不确定会发什么东西#47,9.566666666666666
N3621,4381809,10,2016-05-25 13:18:29,有木有我的份#132,2016-05-25 13:20:43,你说，我就是看到你说用了卡，所以才去申请哒,2.2333333333333334
N3621,4381809,10,2016-05-25 13:24:37,#167原来如此,2016-05-25 13:25:09,#171#171,0.5333333333333333
N3621,4381809,10,2016-05-25 13:25:44,这两天我们都醉了，组好了，上上下下n好,2016-05-25 13:31:35,下周希望会顺利，不过好事多磨嘛～～,5.85
N3621,4381809,10,2016-05-25 19:33:01,打不过啦,2016-05-25 19:34:08,咱们3转就厉害了呢,1.1166666666666667
N3621,4381809,10,2016-05-25 19:34:22,#123还远啊，我都没有动力啊,2016-05-25 19:40:15,有我陪着你呢,5.883333333333334
N3621,4381809,10,2016-05-25 19:41:27,#158现在任务完了就想下，然后没啥事都不想上了,2016-05-25 19:47:49,咱们可以先不要把等级拉下，然后有新的玩法就好玩了,6.366666666666666
N3621,4381809,10,2016-05-25 19:48:33,#158已经很努力了，升一级至少要一个星期,2016-05-25 19:55:09,现在兔兔多少呀？？,6.6
N3701,8445044,10,2016-05-25 18:33:38,111,2016-05-25 18:35:55,3转炼狱难度八卦降魔迭代更新咯#18大话西游手游网页版亲爱哒这几天感觉如何#157,2.283333333333333
N1415,9133182,10,2016-05-24 12:22:22,退下吧，爱妃,2016-05-24 12:22:57,#157是的陛下,0.5833333333333334
N1415,9133182,10,2016-05-24 12:23:09,#173#173#173,2016-05-24 12:23:37,#154,0.4666666666666667
N1415,9133182,10,2016-05-24 12:25:20,爱妃要好好服侍本王哦#81,2016-05-24 12:26:02,#178臣妾遵旨,0.7
N1415,9133182,10,2016-05-24 12:26:51,么么哒,2016-05-24 12:27:34,#41,0.7166666666666667
N2657,91331,11,2016-05-25 19:13:33,独步天下是什么,2016-05-25 19:21:43,貌似是新的资料片，明天更新后测试服看看一下喔～,8.166666666666666
N2657,91331,11,2016-05-25 19:23:03,嗯,未回复,未回复,未回复
N3702,449688,12,2016-05-24 18:42:19,聊会，还没和你聊过呢,2016-05-24 18:43:31,可以呀，我举双手双脚欢迎#86,1.2
N3702,449688,12,2016-05-24 18:43:50,你微信多少？,2016-05-24 18:44:43,dahuashouyou14#37,0.8833333333333333
N3702,449688,12,2016-05-24 18:45:05,#150私人的呢,2016-05-24 18:45:42,反正都是我在用呀#46,0.6166666666666667
N3702,449688,12,2016-05-24 18:47:21,#17私人的好,2016-05-24 18:49:20,加嘛加嘛，这个挺好的#44,1.9833333333333334
N3702,449688,12,2016-05-24 18:57:31,加了,2016-05-24 18:58:57,没有看到你加呀#104,1.4333333333333333
N3702,449688,12,2016-05-24 18:57:49,你的游戏人物呢？,2016-05-24 18:58:57,没有看到你加呀#104,1.1333333333333333
N3702,449688,12,2016-05-24 18:59:17,加了,2016-05-24 19:04:11,好的,4.9
N3702,449688,12,2016-05-24 19:02:22,天蓝,2016-05-24 19:04:11,好的,1.8166666666666667
N2662,18013341,13,2016-05-25 12:45:23,谢谢#23,2016-05-25 12:53:13,不客气～#96#96#96,7.833333333333333
N3378,16276641,10,2016-05-25 19:52:49,哦，知道了,2016-05-25 19:55:33,好的哈,2.7333333333333334
N3378,16276641,10,2016-05-25 19:56:07,这个专属客服是什么条件才会有阿,2016-05-25 19:59:44,大话西游推出心易专属服务，针对部分玩家设置心易专属经理跟进游戏问题。由于目前服务处于初始阶段，仅抽取部分玩家进行体验呢。,3.6166666666666667
G3681,5153990,13,2016-05-25 18:36:42,111,2016-05-25 18:37:56,测试服有【51活动】和个人PK【独步天下】#37全服3转炼狱难度进行迭代哟，还有大家最爱的“大话手游网页版”完善推出了～,1.2333333333333334
N2685,12410030,10,2016-05-25 18:24:57,#110,2016-05-25 18:25:43,#81宝宝吃饭了么～,0.7666666666666667
N2685,12410030,10,2016-05-25 18:26:31,#47#47没有,2016-05-25 18:27:48,肚子没有抗议么，已经到饭点了哦～#23～,1.2833333333333334
N2685,12410030,10,2016-05-25 18:28:42,#131#131没有。我要减肥,2016-05-25 18:29:04,你都那么瘦了还减肥呀～,0.36666666666666664
N2685,12410030,10,2016-05-25 19:12:07,#138#138,2016-05-25 19:22:33,现在就有3转的了哦#23,10.433333333333334
N2685,12410030,10,2016-05-25 19:12:13,啥时候三转,2016-05-25 19:22:33,现在就有3转的了哦#23,10.333333333333334
N3378,1660399,10,2016-05-25 14:59:44,制衡的效果对星星有效吗,2016-05-25 14:59:45,哎呀不知不觉这么晚呢，你也得早点休息呀～林风是勤劳的小蜜蜂，明天上班后就收到你的消息啦，元气满满的一天要到来，咱们先美美睡上一觉～,0.016666666666666666
N3378,1660399,10,2016-05-25 15:15:53,你这个每天在了也是隐身吗，帅哥,2016-05-25 15:16:30,#17刚去紧急开会了呢抱歉哦,0.6166666666666667
N3378,1660399,10,2016-05-25 15:16:43,没关系，我的都是小问题,2016-05-25 15:17:11,#17好的哈,0.4666666666666667
N3378,1660399,10,2016-05-25 18:57:49,好的谢谢,2016-05-25 19:21:42,不客气哈,23.883333333333333
N3378,1660399,10,2016-05-25 19:27:55,在吗,2016-05-25 19:53:45,在的哈，请说哈,25.833333333333332
N3378,1660399,10,2016-05-25 19:54:19,"[语音]以前我在游戏内绑定过手机,这个还能洗碗哦以后就是我换到别的手机上的。",2016-05-25 19:56:25,我这边听不到语音呢，,2.1
N3378,1660399,10,2016-05-25 19:57:02,有的字不让打,2016-05-25 19:57:10,到reg.163.com可以更绑定手机哦,0.13333333333333333
N3378,1660399,10,2016-05-25 19:57:27,我在游戏内绑定过手机，还能换绑吗,2016-05-25 19:57:51,可以的啊,0.4
N3378,1660399,10,2016-05-25 19:57:43,身份和安全能改吗,2016-05-25 19:57:51,可以的啊,0.13333333333333333
N3378,1660399,10,2016-05-25 19:58:01,[语音]谢谢。,2016-05-25 19:58:18,到reg.163.com这里更换，需要有原绑定手机的验证,0.2833333333333333
N3746,3237071,13,2016-05-24 12:35:32,#149#149,2016-05-24 12:36:00,#17梦梦准备吃饭啦，你呢,0.4666666666666667
N3746,3237071,13,2016-05-24 12:36:21,一会去啦，杀完星，#163#163,2016-05-24 12:37:07,#17好滴～一起吃饱,0.7666666666666667
N3746,3237071,13,2016-05-24 12:36:28,快去吃饭吧,2016-05-24 12:37:07,#17好滴～一起吃饱,0.65
N3746,3237071,13,2016-05-24 12:37:26,#86,2016-05-24 13:30:09,#85,52.71666666666667
N3746,3237071,13,2016-05-24 16:41:23,#16388,2016-05-24 16:42:52,肿么啦～赛前小紧张吗,1.4833333333333334
N3746,3237071,13,2016-05-24 16:43:23,没啊，刚看到你中午的留言，#149,2016-05-24 16:44:02,#17哈哈～,0.65
N3746,3237071,13,2016-05-24 16:43:54,#24看错了，是二十号的，,2016-05-24 16:44:02,#17哈哈～,0.13333333333333333
N3746,3237071,13,2016-05-24 16:44:01,#166#166#166,2016-05-24 16:44:02,#17哈哈～,0.016666666666666666
N3746,3237071,13,2016-05-24 16:45:17,#117#117,2016-05-24 16:45:34,#93今晚加油呀,0.2833333333333333
N3746,3237071,13,2016-05-24 16:47:07,#137#137好的,2016-05-24 16:52:36,#56期待呢,5.483333333333333
N3502,5201129,13,2016-05-24 18:45:39,赶紧唱歌,2016-05-24 19:00:53,阿西吧,15.233333333333333
N3502,5201129,13,2016-05-24 19:01:08,#132,2016-05-24 19:04:50,#149#149么么么么么哒,3.7
N3502,5201129,13,2016-05-24 19:05:47,没门,2016-05-24 19:07:11,不嘛#149,1.4
N3502,5201129,13,2016-05-24 19:07:29,想的美,2016-05-24 19:09:42,最近有首很搞笑的歌诶～,2.216666666666667
N3502,5201129,13,2016-05-24 19:10:13,啥歌,2016-05-24 19:11:43,我的天/土亢,1.5
N3502,5201129,13,2016-05-24 19:11:55,啥#133,2016-05-24 19:13:28,我的天,1.55
N3502,5201129,13,2016-05-24 19:13:40,#24,2016-05-24 19:13:46,南征北战唱的,0.1
N3502,5201129,13,2016-05-24 19:14:25,行,2016-05-24 19:14:33,你去听听 ，好搞笑,0.13333333333333333
N3502,5201129,13,2016-05-24 19:14:29,唱吧,2016-05-24 19:14:33,你去听听 ，好搞笑,0.06666666666666667
N3502,5201129,13,2016-05-24 19:14:44,我要你唱#132,2016-05-24 19:14:51,我不会,0.11666666666666667
N3502,4788095,12,2016-05-24 14:19:02,没事啊,2016-05-24 14:21:00,是这样的，最近是手游PK赛嘛，我们在招比武大会解说，不知道亲有木有兴趣的呀#149,1.9666666666666666
N3502,4788095,12,2016-05-24 14:23:16,我普通话都说不标准#35,2016-05-24 14:24:37,但是你是资深玩家呀～对游戏理解肯定比其他人高的呀～普通话这种东西可以练的呀#149,1.35
N3502,4788095,12,2016-05-24 14:25:41,算了把，号都没什么时间上了，哪有时间弄这些，这些交给那些比较没事的人去,2016-05-24 14:26:23,#17最近很忙么,0.7
N3502,4788095,12,2016-05-24 14:26:52,是啊，200都几个礼拜没跑啦,2016-05-24 14:27:26,好吧～那要注意休息哦～身体还是比较重要的呢～,0.5666666666666667
N3502,4788095,12,2016-05-24 14:27:33,现在网页能上比较方便一点，不然经常两个手机都没电#35,2016-05-24 14:30:16,对呀～现在手机网页版确实比较方便～不然手机又没电有发热的～#17,2.716666666666667
N3502,4788095,12,2016-05-24 14:31:15,是啊，在用手机玩我都不想玩了，,2016-05-24 14:31:48,还好出了网页版#39,0.55
N3502,4788095,12,2016-05-24 14:32:59,嗯，我们这次合区是几个区合的，人也太多了点把,2016-05-24 14:34:03,基本都是4～5个服务器一起合服的～合服的服务器基本都差不多～#104,1.0666666666666667
N3502,4788095,12,2016-05-24 14:36:41,嗯，不跟你聊了，挂机出门了，没事聊#23,2016-05-24 14:39:39,好的～路上小心#23,2.966666666666667
N3502,4788095,12,2016-05-25 18:57:13,太垃圾拉,未回复,未回复,未回复
N3868,386266,10,2016-05-25 11:48:44,没有积分还是和上周一样,2016-05-25 11:55:51,刚刚查看，是有增加积分的哟~,7.116666666666666
N3868,386266,10,2016-05-25 11:58:12,那我上周功绩是多少，你能查到吗?我这周增加了多少,2016-05-25 12:07:29,没有啊～～刚刚查的你昨晚赢了两场啊，除了第一场,9.283333333333333
N3868,386266,10,2016-05-25 11:58:32,就知道忽悠人,2016-05-25 12:07:29,没有啊～～刚刚查的你昨晚赢了两场啊，除了第一场,8.95
N3868,386266,10,2016-05-25 12:11:36,赢两场有多少功绩,2016-05-25 12:18:26,你现在水陆是350积分1700功绩是吧？,6.833333333333333
N2685,7527717,10,2016-05-24 12:34:24,他们两个服开始做三转副本了卧槽，越看越来气我艹,2016-05-24 13:36:44,目前还没有新的副本模式哦#23,62.333333333333336
N2685,7527717,10,2016-05-24 13:38:01,唬弄鬼吧,2016-05-24 13:45:20,真的呢#128,7.316666666666666
N2685,7527717,10,2016-05-24 13:38:21,震跨你,2016-05-24 13:45:20,真的呢#128,6.983333333333333
N2685,7527717,10,2016-05-25 19:08:57,还提三转，赶紧补经验#24,2016-05-25 19:18:27,#157#157,9.5
N2685,7527717,10,2016-05-25 19:24:21,天天看别服做三转副本还玩毛线,2016-05-25 19:29:35,三转FB明天才有啦#151而且三转之后等级，技能熟练度差很多哦～,5.233333333333333
N2660,4939284,13,2016-05-24 16:45:23,指定交易什么时候会开,2016-05-24 16:46:26,#35木有收到交易系统的消息诶～我也一直在关注，收到风声就跟你说哦,1.05
N2660,4939284,13,2016-05-24 16:47:16,好多人不玩了，也没办法买他的东西#14,2016-05-24 16:49:51,是想买朋友的这个东西嘛,2.5833333333333335
N2660,4939284,13,2016-05-24 16:50:38,对啊，他不玩了，我买他宝宝他要游戏币也没用啊,2016-05-24 16:52:02,最好按照一个市场的价钱购买哟,1.4
N2660,4939284,13,2016-05-24 16:52:25,市场价他要游戏币也没用#14,2016-05-24 16:52:56,#35太便宜肯定会被抢,0.5166666666666667
N2660,4939284,13,2016-05-24 16:52:45,他号也没法卖啊#14,2016-05-24 16:52:56,#35太便宜肯定会被抢,0.18333333333333332
N2660,4939284,13,2016-05-24 16:54:19,所以说有指定交易的话，我现实给他点钱算了，希望你能反馈下#14,2016-05-24 16:55:47,小灵也会反馈下这个问题呢，不过这个属于线下交易倒卖，在游戏中是禁止的呢,1.4666666666666666
N2660,4939284,13,2016-05-24 16:56:41,就是希望你们给提供个平台#14,2016-05-24 17:02:01,嗯嗯，这个意见小灵已经记录好了呢,5.333333333333333
N2660,4939284,13,2016-05-24 17:02:34,嗯谢啦,2016-05-24 17:03:35,如果之后有什么消息都会跟你说的呢,1.0166666666666666
N2660,2001927,11,2016-05-24 13:53:48,是啊,2016-05-24 13:57:38,嘿嘿，我反馈下哈～我之前也是玩男魔的，好霸气啊#163,3.8333333333333335
N2660,2001927,11,2016-05-24 14:00:58,你看看改进的都好看,2016-05-24 14:02:47,#157有改进的漂亮多了,1.8166666666666667
N2660,2001927,11,2016-05-24 14:03:36,男魔太难看光武效果太长,2016-05-24 14:06:37,#134小灵也会说下这个问题呢,3.0166666666666666
N2660,2001927,11,2016-05-24 14:03:46,太差,2016-05-24 14:06:37,#134小灵也会说下这个问题呢,2.85
N2660,2001927,11,2016-05-24 14:03:52,一点不亮,2016-05-24 14:06:37,#134小灵也会说下这个问题呢,2.75
N2660,2001927,11,2016-05-24 14:04:09,弄好看才有充钱,2016-05-24 14:06:37,#134小灵也会说下这个问题呢,2.466666666666667
N2660,2001927,11,2016-05-24 14:09:05,光说有用说了好几次了,2016-05-24 14:11:56,我们的优化也是会有个过程嘛～～收集好意见，还要看看可以不，再实施呢#34,2.85
